region,subregion,total_ha,wheat_ha,winter_barley_ha,spring_barley_ha,oats_ha,other_cereals_ha,potatoes_ha,sugar_beet_ha,oilseed_rape_ha,other_arable_ha,field_beans_ha,peas_ha,maize_ha,other_crops_ha,fruit_n_veg_ha,flowers_ha,fallow_ha,perm_grassland_ha,temp_grassland_ha,woodland_ha,non_ag_land_ha,wheat_euro,winter_barley_euro,spring_barley_euro,oats_euro,other_cereals_euro,potatoes_euro,sugar_beet_euro,oilseed_rape_euro,other_arable_euro,field_beans_euro,peas_euro,maize_euro,other_crops_euro,fruit_n_veg_euro,flowers_euro,fallow_euro,perm_grassland_euro,temp_grassland_euro,woodland_euro,non_ag_land_euro,wheat_income,winter_barley_income,spring_barley_income,oats_income,other_cereals_income,potatoes_income,sugar_beet_income,oilseed_rape_income,other_arable_income,field_beans_income,peas_income,maize_income,other_crops_income,fruit_n_veg_income,flowers_income,fallow_income,perm_grassland_income,temp_grassland_income,woodland_income,non_ag_land_income,total_income,income_per_ha
South_East,South Hampshire,47.30275229357798,5.908256880733945,0,1.3761467889908257,0,0,0,0,0,0,1.165137614678899,0,4.018348623853211,0,0.9541284403669725,0,2.0642201834862384,19.61467889908257,1.2568807339449541,4.440366972477064,3.6422018348623855,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,9459.288963009174,0,1616.2682683486237,0,0,0,0,0,0,1328.8087854495411,0,6116.440214752294,0,4084.8368204036697,0,0,24.422125442788992,319.845342653211,0,0,22949.910520059304,485.17072278635845
South_East,Central Hampshire,108.52794214332675,17.773833004602235,3.9414858645627877,10.414858645627877,4.009204470742932,0.28270874424720577,0.18014464168310323,0.05851413543721236,4.434582511505589,2.2636423405654176,1.9000657462195925,1.3346482577251808,2.719921104536489,0.20118343195266272,0.7324128862590401,0.2235371466140697,2.287310979618672,36.8974358974359,5.9191321499013805,10.549638395792241,2.403681788297173,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,28456.417140399735,4629.228934007232,12232.12936507232,4310.349963013807,273.00112141091387,1468.400759449047,156.1161915825115,6366.625446752138,1764.7801950553585,2166.9749776331364,1522.131212662722,4140.067570540434,56.46598555621302,3135.6230450256407,9272.18554122288,0,45.94078815364102,1506.2740636915187,0,0,81502.71230122924,750.9836701187348
South_East,North Hampshire,137.79518072289156,28.489156626506023,5.224096385542168,11.578313253012048,7.385542168674699,2.279518072289157,1.0457831325301206,0,4.549397590361446,3.6963855421686747,3.144578313253012,0.6626506024096386,4.804819277108434,0,1.7084337349397591,0.763855421686747,4.091566265060241,28.70120481927711,9.920481927710844,17.612048192771084,1.725301204819277,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,45611.95802459277,6135.639952289156,13598.593159939759,7940.296297156628,2201.244222807711,8524.420885787953,0,6531.462745600001,2881.775040697831,3586.308807253012,755.7355724096386,7313.549072539759,0,7314.18615193735,31684.260552795182,0,35.73570732724819,2524.519515463133,0,0,146639.68570859713,1064.1858803719124
South_East,Medway,174.74137931034483,31.06896551724138,0,6.689655172413793,0,0,0,0,2.896551724137931,0,4.155172413793103,0,0,0,14.379310344827585,0,6.310344827586207,61.93103448275862,4.120689655172414,12.172413793103448,25.75862068965517,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,49742.30615593104,0,7856.921563793103,0,0,0,0,4158.510945931034,0,4738.864782103448,0,0,0,61561.03713455171,0,0,77.10997976165517,1048.6145257310345,0,0,129183.36508780303,739.2831943850592
South_East,Kent Thames Gateway,123.24904214559388,33.23371647509578,1.103448275862069,3.942528735632184,0.735632183908046,1.1455938697318007,0,0,8.908045977011493,1.2183908045977012,3.7241379310344827,1.2758620689655173,2.3869731800766285,0,14.402298850574713,0,2.9080459770114944,32.11494252873563,3.6206896551724137,8.367816091954023,3.521072796934866,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,53208.134615432944,1295.9870620689653,4630.453773850574,790.8881125517242,1106.256589095019,0,0,12789.071361494252,949.881491108046,4247.281298482759,1455.0871115172415,3633.2782734406132,0,61659.456058827585,0,0,39.986132786574714,921.3767799310344,0,0,146727.13866058734,1190.493135737792
South_East,East Kent,146.05555555555554,43.742063492063494,3.613095238095238,3.996031746031746,3.369047619047619,1.1150793650793651,2.1031746031746033,0,8.545634920634921,1.2222222222222223,7.573412698412699,1.9126984126984128,5.908730158730159,0.36507936507936506,6.216269841269841,0,4.652777777777778,28.166666666666668,8.371031746031745,8.505952380952381,6.632936507936508,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,70032.30001034128,4243.5379936011905,4693.292432242063,3622.108671714286,1076.7898882626985,17143.464028134924,0,12268.76636148016,952.8685398222224,8637.277865464286,2181.3822012857145,8993.84253184127,102.46652000793651,26613.23869920238,0,0,35.070156905333334,2130.2224187706347,0,0,162726.62831907638,1114.1419968594048
South_East,Mid Kent,86.17941585535466,22.100139082058416,1.9833101529902644,2.610570236439499,1.9165507649513214,0.18915159944367177,0,0.0890125173852573,3.3908205841446453,0.9554937413073713,4.154381084840056,1.368567454798331,1.7830319888734354,0.23504867872044508,4.599443671766342,0,1.560500695410292,25.495132127955493,5.552155771905424,6.866481223922114,1.2962447844228095,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,35382.95743057024,2329.3745203755216,3066.084133762169,2060.509654497914,182.65653190987484,0,237.48612388317108,4868.12108250904,744.9217577090403,4737.962292258693,1560.8151642392213,2714.002587082058,65.97091603824758,19691.24498225591,0,0,31.743844404127955,1412.8875694954102,0,0,79086.73859099064,917.6987080503247
South_East,West Kent,78.78768233387358,13.811993517017829,1.9384116693679092,1.3987034035656403,1.3824959481361425,0.2739059967585089,0,0,2.2787682333873582,0.9432739059967585,2.1653160453808753,0.44570502431118314,2.539708265802269,0.17017828200972449,5.492706645056726,0,1.8849270664505673,26.340356564019448,5.252836304700162,10.987034035656402,1.3517017828200972,1601.028722,1174.488275,1174.488275,1075.113528,965.6621062,8151.231953,2668.008173,1435.676398,779.6197144,1140.473682,1140.473682,1522.127816,280.6691635,4281.223206,41479.39473,0,1.245094328,254.4754916,0,0,22113.39832882334,2276.641777795786,1642.7607476904375,1486.3400962463534,264.5006417306321,0,0,3271.573769186386,735.3949331941653,2469.485962969206,508.31485016207455,3865.760595902755,47.763796057536474,23515.50315256726,0,0,32.796228555358184,1336.7181009329013,0,0,63566.95298181419,806.8133380601365
South_West,"Bristol, City of",40.88461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.615384615384617,0,11.846153846153847,12.153846153846153,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.687721142153848,0,0,0,20.687721142153848,0.5060025867318909
South_West,"Bath and North East Somerset, North Somerset and South Gloucestershire",55.895057034220535,4.826615969581749,1.2904942965779467,1.9650190114068442,0.6844106463878327,0,0.022813688212927757,0,0.3596958174904943,0.4479087452471483,0.7231939163498099,0.1688212927756654,2.377186311787072,0,0.3361216730038023,0.0022813688212927757,0.33460076045627374,33.18403041825095,5.249429657794677,2.4190114068441066,1.2425855513307984,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,7738.889575305704,1618.8208579612167,2464.957629329278,740.0698001520913,0,146.32661121673004,0,508.0540940258555,349.19848804684415,755.6266055612168,176.39233063574147,3618.381408985551,0,1398.3258885171103,94.62979786311787,0,41.31724805394372,1335.8511927869201,0,0,20986.84152844132,375.4686486068452
